-26571,-53200,26843
-60682,37263,63087
-20397,29328,7778
17446,55615,52238
1922,-631,-2498
-59006,-61826,-12954
-5116,40093,-41271
-35695,62085,43763
57898,45385,40827
42565,-63155,-30291
21632,19974,-43003
-63774,13555,-10047
31900,-37670,-54279
-54852,-35987,47466
62335,21267,-19751
7394,-37443,-27500
-39508,-43770,5266
49057,28405,43677
-10251,-27014,6852
37431,1121,-14163
-49472,-50707,4317
-16303,21580,-47398
-60361,-52954,17487
-15062,-45414,492
51170,59942,57590
-19093,26361,-19365
37237,15134,44173
53013,-50707,17374
-26949,7040,11646
8565,-22521,55037
-56821,-16722,22650
16529,-40940,65416
20306,50119,-19236
-28016,40802,7880
7059,-63434,29192
-28399,50153,25392
-50331,48608,65256
-45587,-7014,11217
-30856,-41272,49305
38839,12711,28884
31814,-55325,55837
-42022,-9804,54457
-56394,-19646,-18963
22179,-17350,-57788
7567,9834,39125
52164,-26756,-61858
21288,-3630,8409
-9548,-60367,-26124
-55302,-20112,29161
-63222,-10275,-29887
6962,52091,-57495
-13290,-4136,-11411
-55931,-37982,58062
61833,-59467,10927
54314,16070,30617
-33211,25091,-44937
-21474,40626,39512
-62024,25265,53061
19994,37038,-34512
20027,28876,39812
-6265,54695,-33984
20980,33911,58013
37067,12136,60543
6228,-27971,61182
-57192,55718,-41552
59888,-3193,10223
13669,-28983,-25281
43367,-29620,31454
5396,-32173,-3079
-3464,11000,-42131
-47395,5253,43172
-52738,52707,64394
-5260,14201,-34782
-45448,-36510,31211
6930,-21390,-13740
52685,-6445,7848
-24517,224,37195
-61715,-15940,39586
7800,45155,-36574
-38206,-60869,-50433
-18367,-10440,37899
14876,24852,4330
-63335,63586,2462
-25064,-65526,58343
-26152,-17135,18875
54569,-33553,-62106
21805,47149,-32658
-14991,7322,51469
36692,37346,53661
-61312,23861,19229
-64251,-45438,18514
-60472,-5120,14417
-22655,-640,-8578
-56703,-34752,27149
57923,-15456,-15690
18765,-41655,-28544
-41030,13592,-25556
6629,-51497,53638
15336,-41906,36445
-61941,3567,20191
34417,3133,18230
44425,-5789,-37674
52310,-39288,-45424
45118,-4681,-36938
-45459,13458,40821
24232,-20714,56271
990,-17759,37885
-41794,-7180,-23938
12099,-13313,3931
54438,-19839,-10150
54187,-31698,-5842
-32367,-55299,37937
-2260,-34765,-31935
-1594,-23351,52915
22771,-63075,26817
51664,41015,-48293
-55483,-8474,-3491
32682,-21569,-10273
52886,-51804,60739
14305,-14577,-16584
-17073,40422,-35094
-35467,36926,10868
-36568,39836,19343
39759,62917,26196
-9667,57777,-48685
62076,-26040,53348
9846,45765,29204
11237,-666,-26602
6736,10023,-21491
46680,-37855,27832
55311,-16651,-20912
41331,-32408,-47290
40614,41010,-63286
-40649,61564,-31842
-28534,31493,14826
-23984,47660,-31640
16668,-19985,-61540
-24874,44064,13040
-36015,-2983,-20392
-35087,-34975,2234
-35275,-20028,62583
42379,-8891,37640
41166,-13254,-51459
41797,36616,40980
44361,37589,40677
9108,21931,708
37174,-61782,-48138
-29346,16253,-59967
52172,35364,44014
-64101,38444,-38292
20691,-7707,-43944
34322,-14857,-55562
-4532,-56882,-37667
-38137,47798,43883
41692,-19280,11512
-45111,47409,45396
-39347,14499,-33428
59002,64578,-48571
-57711,-3037,2023
38468,-17265,32953
53664,47445,50010
-47085,10708,17086
41948,30706,32055
-6601,-25816,-34645
-65472,16691,-10461
-12878,34164,-59119
-16355,60835,16193
14358,-28242,29284
60159,-21920,-19655
53364,45653,24721
-43924,40137,12861
-28794,-39413,-22071
7921,-56281,-38774
-27942,45273,-65456
-38198,-28752,53072
42635,-5584,-23963
26993,-17159,27865
33675,-46677,-4168
54953,-47024,61419
40337,35963,-31533
-28106,-65532,-43434
-22663,-41786,-57577
-40079,-24048,50472
-61318,21591,-20538
42166,53244,-41495
-18712,55647,-43183
-20388,49448,3923
6976,-39363,-54814
7316,-53433,-47633
58110,36607,51795
-27741,-40258,-55989
45733,-5625,-37649
50940,-61575,11999
28050,40717,-12991
-56295,-22789,13246
-8881,45091,-28475
11356,7187,61568
45366,-5849,-37458
-43757,17368,-29082
33652,-62478,1853
5023,-56089,-43231
-19264,21472,46447
17951,2216,-21522
-48916,17748,-35121
-56415,14506,31216
59379,-9666,-11988
-11446,-45433,17886
-39936,-39941,41155
36731,-10146,12217
-34331,53539,32111
30883,-49197,-10503
-39294,-7632,11088
19794,44495,18860
-1504,-29617,-40883
51627,59788,14911
-27618,-56499,42319
12685,29634,27519
-36981,-65354,-55747
54183,41208,-37039
-57334,19507,35005
35373,-31756,-9893
44570,9164,-48678
49743,55742,-5969
-23960,12568,27743
-9140,-44641,-55309
47325,32541,25351
52860,-51926,9197
35412,-31974,-4612
-4753,-46076,59685
25684,183,-33418
45486,-45292,48628
-34348,-16164,51843
48738,-47597,-51605
16923,-5060,7546
33475,4376,54579
-44280,-37988,60668
-20207,-33042,43801
-31940,11333,17123
47946,62727,2995
44717,1557,-1074
42271,-15002,47572
49829,-52147,57289
45259,-5146,-36697
48531,-43616,20655
